id,psp_id,psp_canale,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto,modello,ultima_modifica_data,ora
35004561,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,122,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:07:51 AM,9
35004560,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,30.15,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:07:47 AM,9
35004559,SIGPITM1XXX,,MOONEY S.P.A.,00988200143,ATS della Montagna,23100,SO,26.8,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 09:07:40 AM,9
35004558,BIC32698,,LIS Pay SPA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.16,04/01/2025,solleciti,3,04/01/2025 09:07:37 AM,9
35004557,CRPPIT2PXXX,,Crédit Agricole Cariparma S.p.A.,84507570152,Comune di Lodi,26900,LO,16.23,04/01/2025,servizicimiteriali,3,04/01/2025 09:07:35 AM,9
35004556,PPAYITR1XXX,,Postepay,03510190121,ASST Valle Olona,21052,VA,22.5,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:07:35 AM,9
35004554,BPMOIT22,,BPER Banca S.p.A.,04114450168,ASST di Bergamo Ovest,24047,BG,41.65,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:07:25 AM,9
35004547,SIGPITM1XXX,,MOONEY S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,45.06,04/01/2025,solleciti,3,04/01/2025 09:06:32 AM,9
35004546,BPMOIT22,,BPER Banca S.p.A.,04114380167,ASST BERGAMO EST,24068,BG,36,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:06:32 AM,9
35004545,ABI03296,,Banca Fideuram,00761890177,Comune di Brescia,25121,BS,303.73,04/01/2025,mensascolasticaprimaria,3,04/01/2025 09:06:32 AM,9
35004544,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,80050050154,Regione Lombardia,20124,MI,132.04,04/01/2025,Tassa Auto,3,04/01/2025 09:06:27 AM,9
35004543,CRPPIT2PXXX,,Crédit Agricole Cariparma S.p.A.,80001070202,Provincia di Mantova,46100,MN,49.45,04/01/2025,lc_vcds_privati,3,04/01/2025 09:06:17 AM,9
35004541,BIC32698,,LIS Pay SPA,09314190969,ATS della Brianza,20900,MB,47.71,04/01/2025,ATS324_ECOFIN,3,04/01/2025 09:06:09 AM,9
35004539,PPAYITR1XXX,,Postepay,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,328.26,04/01/2025,ALER_PV,3,04/01/2025 09:05:40 AM,9
35004538,BIC32698,,LIS Pay SPA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.03,04/01/2025,solleciti,3,04/01/2025 09:05:37 AM,9
35004537,ABI05156,,Banca di Piacenza soc. coop. per azioni,80008750178,Provincia di Brescia,25121,BS,127.6,04/01/2025,os_verbali_pp,3,04/01/2025 09:05:36 AM,9
35004536,ABI03296,,Banca Fideuram,00761890177,Comune di Brescia,25121,BS,238.05,04/01/2025,mensascolasticaprimaria,3,04/01/2025 09:05:36 AM,9
35004535,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,36,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:05:36 AM,9
35004534,BCITITMM,,Intesa Sanpaolo S.p.A,05017630152,ARIA S.p.A.,20124,MI,480,04/01/2025,CURIT ricarica portafoglio,3,04/01/2025 09:05:31 AM,9
35004533,BPPIITRRXXX,,Poste Italiane S.p.A.,00232910166,Comune di Dalmine,24044,BG,145.6,04/01/2025,mg_tari,3,04/01/2025 09:05:24 AM,9
35004531,BIC32698,,LIS Pay SPA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.68,04/01/2025,solleciti,3,04/01/2025 09:05:06 AM,9
35004529,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,25,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:04:48 AM,9
35004526,BIC32698,,LIS Pay SPA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,11.57,04/01/2025,solleciti,3,04/01/2025 09:04:36 AM,9
35004525,PPAYITR1XXX,,Postepay,80050050154,Regione Lombardia,20124,MI,65.79,04/01/2025,Tassa Auto,3,04/01/2025 09:04:33 AM,9
35004524,BCITITMM,,Intesa Sanpaolo S.p.A,09319690963,ASST Fatebenefratelli Sacco,20157,MI,17.9,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:04:30 AM,9
35004523,BIC32698,,LIS Pay SPA,00988200143,ATS della Montagna,23100,SO,20.1,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 09:04:23 AM,9
35004520,SIGPITM1XXX,,MOONEY S.P.A.,82000950160,Comune di Bonate Sopra,24040,BG,208.64,04/01/2025,in_violazione_cds,3,04/01/2025 09:04:17 AM,9
35004519,SIGPITM1XXX,,MOONEY S.P.A.,00623530136,Comune di Lecco,23900,LC,213.9,04/01/2025,mg_violazioni_cds,3,04/01/2025 09:04:14 AM,9
35004517,PPAYITR1XXX,,Postepay,00512860131,Comune di Pusiano,22030,CO,134.57,04/01/2025,mg_violazioni_cds,3,04/01/2025 09:04:03 AM,9
35004516,PPAYITR1XXX,,Postepay,00988090148,ASST della Valtellina e dell'Alto Lario,23100,SO,58.2,04/01/2025,ASST713_PREST_LAB,3,04/01/2025 09:04:00 AM,9
35004514,ABI05156,,Banca di Piacenza soc. coop. per azioni,80002130195,Provincia di Cremona,26100,CR,218.7,04/01/2025,mun_violazioni_cds,3,04/01/2025 09:03:50 AM,9
35004513,PPAYITR1XXX,,Postepay,80008750178,Provincia di Brescia,25121,BS,44.4,04/01/2025,os_verbali_pp,3,04/01/2025 09:03:30 AM,9
35004512,PPAYITR1XXX,,Postepay,00988200143,ATS della Montagna,23100,SO,20.1,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 09:03:22 AM,9
35004511,POSOIT22XXX,,Banca Popolare di Sondrio,05017630152,ARIA S.p.A.,20124,MI,150,04/01/2025,CENED ricarica portafoglio,3,04/01/2025 09:03:20 AM,9
35004477,ATPIITM1,,A-Tono Payment Institute S.p.A.,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,258.79,04/01/2025,ALER_PV,3,04/01/2025 09:03:16 AM,9
35004476,SIGPITM1XXX,,MOONEY S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.48,04/01/2025,solleciti,3,04/01/2025 09:03:14 AM,9
35004475,ABI02008,,Unicredit S.p.A,03519480150,Comune di Senago,20030,MI,22.5,04/01/2025,mg_cie,3,04/01/2025 09:03:05 AM,9
35004474,PPAYITR1XXX,,Postepay,80005370137,Comune di Como,22100,CO,29.4,04/01/2025,meg_violazioni_cds,3,04/01/2025 09:03:03 AM,9
35004473,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.53,04/01/2025,solleciti,3,04/01/2025 09:03:01 AM,9
35004472,BIC32698,,LIS Pay SPA,00828590158,Comune di San Donato Milanese,20097,MI,77,04/01/2025,TRIBTARI,3,04/01/2025 09:02:59 AM,9
35004471,BPMOIT22,,BPER Banca S.p.A.,04114380167,ASST di Bergamo Est,24068,BG,25,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:02:57 AM,9
35004470,SIGPITM1XXX,,MOONEY S.P.A.,00761890177,Comune di Brescia,25121,BS,29.4,04/01/2025,ts_sanamm,3,04/01/2025 09:02:49 AM,9
35004469,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.49,04/01/2025,solleciti,3,04/01/2025 09:02:47 AM,9
35004467,PPAYITR1XXX,,Postepay,00304320195,Comune di Cella Dati,26040,CR,33.22,04/01/2025,dg_votive,3,04/01/2025 09:02:46 AM,9
35004466,PPAYITR1XXX,,Postepay,00304320195,Comune di Cella Dati,26040,CR,33.22,04/01/2025,dg_votive,3,04/01/2025 09:02:45 AM,9
35004465,PPAYITR1XXX,,Postepay,00304320195,Comune di Cella Dati,26040,CR,33.22,04/01/2025,dg_votive,3,04/01/2025 09:02:45 AM,9
35004464,CIPBITMM,,Nexi,82001830130,Comune di Magreglio,22030,CO,20,04/01/2025,SP_TRASPORTO_SCOLASTICO,3,04/01/2025 09:02:45 AM,9
35004463,PPAYITR1XXX,,Postepay,00304320195,Comune di Cella Dati,26040,CR,33.22,04/01/2025,dg_votive,3,04/01/2025 09:02:45 AM,9
35004462,SIGPITM1XXX,,MOONEY S.P.A.,00761890177,Comune di Brescia,25121,BS,140,04/01/2025,ts_sanamm,3,04/01/2025 09:02:31 AM,9
35004461,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,3.7,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:02:29 AM,9
35004460,PPAYITR1XXX,,Postepay,09323530965,ASST Rhodense,20024,MI,1551.5,04/01/2025,ASST706_RETTE_RSA,3,04/01/2025 09:02:24 AM,9
35004458,ABI02008,,Unicredit S.p.A,03519480150,Comune di Senago,20030,MI,22.5,04/01/2025,mg_cie,3,04/01/2025 09:02:19 AM,9
35004457,ABI36964,,BCC PAY S.p.A.,02030880153,Comune di Monza,20900,MI,16.5,04/01/2025,certanagra,3,04/01/2025 09:02:18 AM,9
35004456,ABI03069,,Intesa Sanpaolo S.p.A,90029430163,Comunità Montana dei Laghi Bergamaschi,24065,BG,46,04/01/2025,mensascolastica,3,04/01/2025 09:02:03 AM,9
35004454,BIC32698,,LIS Pay SPA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.59,04/01/2025,solleciti,3,04/01/2025 09:01:52 AM,9
35004452,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,00761890177,Comune di Brescia,25121,BS,16.2,04/01/2025,canoneunico,3,04/01/2025 09:01:49 AM,9
35004450,PPAYITR1XXX,,Postepay,00761890177,Comune di Brescia,25121,BS,14.7,04/01/2025,ts_sanamm,3,04/01/2025 09:01:47 AM,9
35004448,PPAYITR1XXX,,Postepay,84507570152,Comune di Lodi,26900,LO,32.46,04/01/2025,servizicimiteriali,3,04/01/2025 09:01:22 AM,9
35004445,SIGPITM1XXX,,MOONEY S.P.A.,12698710964,Fondazione IRCCS San Gerardo dei Tintori di Monza,20900,MB,162,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:01:08 AM,9
35004444,BIC32698,,LIS Pay SPA,09323530965,ASST Rhodense,20024,MI,317.09,04/01/2025,ASST706_RETTE_RSA,3,04/01/2025 09:00:52 AM,9
35004443,BIC32698,,LIS Pay SPA,00451300172,Comune di Iseo,25049,BS,5,04/01/2025,abbonamentososta,3,04/01/2025 09:00:52 AM,9
35004441,PPAYITR1XXX,,Postepay,03622110132,ASST Lariana,22100,CO,122,04/01/2025,TICKET_SANITARIO,3,04/01/2025 09:00:49 AM,9
35004440,SIGPITM1XXX,,MOONEY S.P.A.,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,102.37,04/01/2025,ALER_PV,3,04/01/2025 09:00:45 AM,9
35004439,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,00233930130,Comune di Cantù,22063,CO,80,04/01/2025,mensascolastica,3,04/01/2025 09:00:41 AM,9
35004438,PPAYITR1XXX,,Postepay,84507570152,Comune di Lodi,26900,LO,16.23,04/01/2025,servizicimiteriali,3,04/01/2025 09:00:36 AM,9
35004437,WOLLNLB1,,Worldpay BV,83503270155,Comune di Inzago,20065,MI,134,04/01/2025,app_mensascolastica,3,04/01/2025 09:00:27 AM,9
35004435,BPPIITRRXXX,,Poste Italiane S.p.A.,80002130195,Provincia di Cremona,26100,CR,136.1,04/01/2025,mun_violazioni_cds,3,04/01/2025 08:59:49 AM,8
35004434,SIGPITM1XXX,,MOONEY S.P.A.,04114370168,ASST Papa Giovanni XXIII,24127,BG,132,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:59:41 AM,8
35004433,PPAYITR1XXX,,Postepay,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,504,04/01/2025,ALER_LO,3,04/01/2025 08:59:27 AM,8
35004432,ABI03069,,Intesa Sanpaolo S.p.A,90029430163,Comunità Montana dei Laghi Bergamaschi,24065,BG,32.2,04/01/2025,mensascolastica,3,04/01/2025 08:59:25 AM,8
35004429,PPAYITR1XXX,,Postepay,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,585.43,04/01/2025,ALER_PV,3,04/01/2025 08:59:10 AM,8
35004428,PPAYITR1XXX,,Postepay,80050050154,Regione Lombardia,20124,MI,238.19,04/01/2025,Tassa Auto,3,04/01/2025 08:59:07 AM,8
35004426,CIPBITMM,,Nexi,80008750178,Provincia di Brescia,25121,BS,44.4,04/01/2025,os_verbali_pp,3,04/01/2025 08:59:04 AM,8
35004423,BIC32698,,LIS Pay SPA,01629400191,ASST di Cremona,26100,CR,17.9,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:58:56 AM,8
35004420,ABI03069,,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.48,04/01/2025,solleciti,3,04/01/2025 08:58:51 AM,8
35004419,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,15,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:58:51 AM,8
35004416,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,36,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:58:15 AM,8
35004415,BCITITMM,,Intesa Sanpaolo S.p.A,03622110132,ASST Lariana,22100,CO,22.5,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:58:10 AM,8
35004414,CIPBITMM,,Nexi,05017630152,ARIA S.p.A.,20124,MI,170,04/01/2025,CENED ricarica portafoglio,3,04/01/2025 08:58:08 AM,8
35004413,BIC32698,,LIS Pay SPA,80005370137,Comune di Como,22100,CO,35,04/01/2025,meg_violazioni_cds,3,04/01/2025 08:58:04 AM,8
35004412,BCITITMM,,Intesa Sanpaolo S.p.A,03775660982,ASST del Garda,25015,BS,17.4,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:57:57 AM,8
35004411,PPAYITR1XXX,,Postepay,83000130159,Comune di Cesano Maderno,20811,MB,152,04/01/2025,TB_RIFIUTI,3,04/01/2025 08:57:51 AM,8
35004408,SIGPITM1XXX,,MOONEY S.P.A.,09314320962,ASST della Brianza,20871,MB,22.5,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:57:40 AM,8
35004405,CIPBITMM,,Nexi,84507570152,Comune di Lodi,26900,LO,78,04/01/2025,ads_mensa_scolastica,3,04/01/2025 08:57:29 AM,8
35004404,SIGPITM1XXX,,MOONEY S.P.A.,12698710964,Fondazione IRCCS San Gerardo dei Tintori di Monza,20900,MB,122,04/01/2025,PRENOTA_SALUTE_926,3,04/01/2025 08:57:22 AM,8
35004403,SIGPITM1XXX,,MOONEY S.P.A.,80095950152,Comune di Cusago,20047,MI,214.92,04/01/2025,mg_violazioni_cds,3,04/01/2025 08:57:17 AM,8
35004402,PPAYITR1XXX,,Postepay,00847500170,Comune di Villanuova sul Clisi,25089,BS,166.8,04/01/2025,dt_serviziscolastici,3,04/01/2025 08:57:15 AM,8
35004401,ABI01030,,Banca Monte dei Paschi di Siena,83000670204,Comune di Viadana,46019,MN,115.5,04/01/2025,pj_mensascolastica,3,04/01/2025 08:57:12 AM,8
35004399,SIGPITM1XXX,,MOONEY S.P.A.,02253930156,Comune di Sesto San Giovanni,20099,MI,65,04/01/2025,traspfunebri,3,04/01/2025 08:56:59 AM,8
35004398,BPPIITRRXXX,,Poste Italiane S.p.A.,00232910166,Comune di Dalmine,24044,BG,28,04/01/2025,mg_tari,3,04/01/2025 08:56:33 AM,8
35004396,PPAYITR1XXX,,Postepay,00761890177,Comune di Brescia,25121,BS,68.2,04/01/2025,arc_sssemiresiddiur,3,04/01/2025 08:56:32 AM,8
35004395,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,84507570152,Comune di Lodi,26900,LO,75,04/01/2025,ads_mensa_scolastica,3,04/01/2025 08:56:23 AM,8
35004394,PPAYITR1XXX,,Postepay,00644530131,Comune di Maslianico,22026,CO,14.49,04/01/2025,TC_SERVIZI_CIMITERIALI,3,04/01/2025 08:56:16 AM,8
35004393,CIPBITMM,,Nexi,00761890177,Comune di Brescia,25121,BS,29.4,04/01/2025,ts_sanamm,3,04/01/2025 08:56:13 AM,8
35004392,BCITITMM,,Intesa Sanpaolo S.p.A,00801220153,Comune di Bollate,20021,MI,110.72,04/01/2025,pj_mensascolastica,3,04/01/2025 08:56:11 AM,8
35004390,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,14.12,04/01/2025,solleciti,3,04/01/2025 08:56:00 AM,8
35004389,PPAYITR1XXX,,Postepay,80050050154,Regione Lombardia,20124,MI,737.49,04/01/2025,Tassa Auto,3,04/01/2025 08:55:39 AM,8
35004388,BCITITMM,,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,258,04/01/2025,Tassa Auto,3,04/01/2025 08:55:32 AM,8
35004383,SIGPITM1XXX,,MOONEY S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.59,04/01/2025,solleciti,3,04/01/2025 08:55:05 AM,8
35004381,BIC32698,,LIS Pay SPA,84507570152,Comune di Lodi,26900,LO,76.77,04/01/2025,mg_violazioni_cds,3,04/01/2025 08:54:58 AM,8
35004379,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,38.75,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:54:50 AM,8
35004378,BIC32698,,LIS Pay SPA,00988090148,ASST della Valtellina e dell'Alto Lario,23100,SO,5.7,04/01/2025,ASST713_PREST_LAB,3,04/01/2025 08:54:43 AM,8
35004377,BCITITMM,,Intesa Sanpaolo S.p.A,08911820960,Citta' Metropolitana di Milano,20122,MI,10,04/01/2025,tassaconcorsi,3,04/01/2025 08:54:40 AM,8
35004376,POSOIT22XXX,,Banca Popolare di Sondrio,00405070129,Comune di Lavena Ponte Tresa,21037,VA,47.4,04/01/2025,violazionecds,3,04/01/2025 08:54:34 AM,8
35004375,PPAYITR1XXX,,Postepay,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,39.36,04/01/2025,ALER_LO,3,04/01/2025 08:54:31 AM,8
35004374,BIC32698,,LIS Pay SPA,00988200143,ATS della Montagna,23100,SO,8.05,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 08:54:26 AM,8
35004373,PPAYITR1XXX,,Postepay,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,149.91,04/01/2025,ALER_PV,3,04/01/2025 08:54:18 AM,8
35004372,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,15,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:54:06 AM,8
35004371,BCITITMM,,Intesa Sanpaolo S.p.A,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,11.6,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:54:03 AM,8
35004370,BIC32698,,LIS Pay SPA,00988200143,ATS della Montagna,23100,SO,16.67,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 08:53:49 AM,8
35004369,PPAYITR1XXX,,Postepay,00761890177,Comune di Brescia,25121,BS,73.1,04/01/2025,ts_sanamm,3,04/01/2025 08:53:48 AM,8
35004368,PPAYITR1XXX,,Postepay,80008750178,Provincia di Brescia,25121,BS,44.4,04/01/2025,os_verbali_pp,3,04/01/2025 08:53:32 AM,8
35004364,WOLLNLB1,,Worldpay BV,02030880153,Comune di Monza,20900,MI,50,04/01/2025,vt_rappincstrad,3,04/01/2025 08:52:58 AM,8
35004360,BIC32698,,LIS Pay SPA,00116340142,Comune di Cosio Valtellino,23013,SO,22,04/01/2025,rilascioci,3,04/01/2025 08:52:36 AM,8
35004359,SIGPITM1XXX,,MOONEY S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.17,04/01/2025,solleciti,3,04/01/2025 08:52:35 AM,8
35004358,PPAYITR1XXX,,Postepay,00761890177,Comune di Brescia,25121,BS,57,04/01/2025,ts_sanamm,3,04/01/2025 08:52:32 AM,8
35004357,BIC32698,,LIS Pay SPA,84507570152,Comune di Lodi,26900,LO,16.23,04/01/2025,servizicimiteriali,3,04/01/2025 08:52:22 AM,8
35004356,BIC32698,,LIS Pay SPA,00988200143,ATS della Montagna,23100,SO,44.8,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 08:52:21 AM,8
35004355,BIC32698,,LIS Pay SPA,03510190121,ASST Valle Olona,21052,VA,22.5,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:52:19 AM,8
35004353,PPAYITR1XXX,,Postepay,01629350198,ASST di Crema,26013,CR,22.5,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:52:13 AM,8
35004351,SIGPITM1XXX,,MOONEY S.P.A.,03510050127,ASST Dei Sette Laghi,21100,VA,36,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:52:06 AM,8
35004350,PPAYITR1XXX,,Postepay,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,12.11,04/01/2025,sin_sollecito,3,04/01/2025 08:51:57 AM,8
35004349,PPAYITR1XXX,,Postepay,83000130159,Comune di Cesano Maderno,20811,MB,375,04/01/2025,TB_RIFIUTI,3,04/01/2025 08:51:54 AM,8
35004348,BIC32698,,LIS Pay SPA,84507570152,Comune di Lodi,26900,LO,16.23,04/01/2025,servizicimiteriali,3,04/01/2025 08:51:53 AM,8
35004340,SIGPITM1XXX,,MOONEY S.P.A.,00761890177,Comune di Brescia,25121,BS,400,04/01/2025,ssrimbpagdiversi,3,04/01/2025 08:50:00 AM,8
35004339,PPAYITR1XXX,,Postepay,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,40,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:49:57 AM,8
35004338,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,24.25,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:49:52 AM,8
35004335,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,38.65,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:49:25 AM,8
35004333,PPAYITR1XXX,,Postepay,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,6.58,04/01/2025,sin_sollecito,3,04/01/2025 08:49:09 AM,8
35004332,BPMOIT22,,BPER Banca S.p.A.,00761890177,Comune di Brescia,25121,BS,22.21,04/01/2025,arc_cie,3,04/01/2025 08:49:05 AM,8
35004329,BIC32698,,LIS Pay SPA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.71,04/01/2025,solleciti,3,04/01/2025 08:48:33 AM,8
35004328,PPAYITR1XXX,,Postepay,03775430980,ATS di Brescia,25124,BS,122.6,04/01/2025,ATS326_TICKET,3,04/01/2025 08:48:32 AM,8
35004327,PPAYITR1XXX,,Postepay,85001870188,Comune di Vigevano,27029,PV,75.43,04/01/2025,ts_verbali_cds,3,04/01/2025 08:48:30 AM,8
35004326,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,35.85,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:48:18 AM,8
35004325,SATYLUL1,,Satispay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,6.77,04/01/2025,solleciti,3,04/01/2025 08:48:15 AM,8
35004324,PPAYITR1XXX,,Postepay,04114380167,ASST di Bergamo Est,24068,BG,25,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:48:14 AM,8
35004323,SIGPITM1XXX,,MOONEY S.P.A.,04114380167,ASST di Bergamo Est,24068,BG,25,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:48:09 AM,8
35004321,ABI03069,,Intesa Sanpaolo S.p.A,80005370137,Comune di Como,22100,CO,29.4,04/01/2025,meg_violazioni_cds,3,04/01/2025 08:48:03 AM,8
35004317,PPAYITR1XXX,,Postepay,80050050154,Regione Lombardia,20124,MI,170.28,04/01/2025,Tassa Auto,3,04/01/2025 08:47:08 AM,8
35004316,ABI03015,,FinecoBank Banca Fineco S.p.A.,09319690963,ASST Fatebenefratelli Sacco,20157,MI,22.5,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:47:01 AM,8
35004315,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.48,04/01/2025,solleciti,3,04/01/2025 08:46:56 AM,8
35004314,ABI03069,,Intesa Sanpaolo S.p.A,00468090188,Comune di Travaco' Siccomario,27020,PV,22,04/01/2025,cie,3,04/01/2025 08:46:40 AM,8
35004312,PPAYITR1XXX,,Postepay,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,36,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:46:28 AM,8
35004309,SIGPITM1XXX,,MOONEY S.P.A.,85001810184,Comune di Garlasco,27026,PV,62,04/01/2025,in_violazione_cds,3,04/01/2025 08:46:13 AM,8
35004306,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.76,04/01/2025,solleciti,3,04/01/2025 08:45:50 AM,8
35004305,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,6.58,04/01/2025,solleciti,3,04/01/2025 08:45:43 AM,8
35004302,ATPIITM1,,A-Tono Payment Institute S.p.A.,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,127,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:45:28 AM,8
35004299,PPAYITR1XXX,,Postepay,03510190121,ASST Valle Olona,21052,VA,12.1,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:45:24 AM,8
35004297,PPAYITR1XXX,,Postepay,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,6.61,04/01/2025,sin_sollecito,3,04/01/2025 08:45:07 AM,8
35004296,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,6.82,04/01/2025,solleciti,3,04/01/2025 08:45:07 AM,8
35004295,ABI03069,,Intesa Sanpaolo S.p.A,85001870188,Comune di Vigevano,27029,PV,55.3,04/01/2025,meg_verbali_cds,3,04/01/2025 08:45:03 AM,8
35004293,BPPIITRRXXX,,Poste Italiane S.p.A.,00220080162,Comune di Alzano Lombardo,24022,BG,29.4,04/01/2025,in_violazione_cds,3,04/01/2025 08:44:43 AM,8
35004291,WOLLNLB1,,Worldpay BV,80050050154,Regione Lombardia,20124,MI,123.84,04/01/2025,Tassa Auto,3,04/01/2025 08:44:30 AM,8
35004290,ABI02008,,Unicredit S.p.A,84507570152,Comune di Lodi,26900,LO,75,04/01/2025,ads_mensa_scolastica,3,04/01/2025 08:44:19 AM,8
35004289,ABI03104,,Deutsche Bank S.p.A.,00623530136,Comune di Lecco,23900,LC,29.4,04/01/2025,mg_violazioni_cds,3,04/01/2025 08:44:11 AM,8
35004287,BIC32698,,LIS Pay SPA,00685130163,Comune di Mapello,24030,BG,46,04/01/2025,rifiuti_incorso,3,04/01/2025 08:43:58 AM,8
